country,score,rank,year,type
ぃｰぉ\,0.9497,129,2012,health
ぃｰぉ\,0.0711,109,2012,political
ぃｰぉ\,0.6691,85,2012,overall
ぃｰぉ\,0.6741,64,2013,economic
ぃｰぉ\,0.979,89,2013,education
ぃｰぉ\,0.9553,126,2013,health
ぃｰぉ\,0.0915,97,2013,political
ぃｰぉ\,0.675,86,2013,overall
ぃｰぉ\,0.6751,66,2014,economic
ぃｰぉ\,0.9887,80,2014,education
ぃｰぉ\,0.967,115,2014,health
ぃｰぉ\,0.1111,94,2014,political
ぃｰぉ\,0.6855,82,2014,overall
ぃｰぉ\,0.692,60,2015,economic
ぃｰぉ\,1,31,2015,education
ぃｰぉ\,0.967,120,2015,health
ぃｰぉ\,0.089,114,2015,political
ぃｰぉ\,0.687,81,2015,overall
ぃｰぉ\,0.679,61,2016,economic
ぃｰぉ\,0.989,78,2016,education
ぃｰぉ\,0.967,119,2016,health
ぃｰぉ\,0.089,114,2016,political
ぃｰぉ\,0.6809,89,2016,overall
⒭攵,0.6694,32,2006,economic
⒭攵,0.9954,31,2006,education
⒭攵,0.9791,36,2006,health
⒭攵,0.3657,6,2006,political
⒭攵,0.7524,5,2006,overall
⒭攵,0.6997,29,2007,economic
⒭攵,0.9954,35,2007,education
⒭攵,0.9783,56,2007,health
⒭攵,0.3738,6,2007,political
⒭攵,0.7618,7,2007,overall
⒭攵,0.6877,45,2008,economic
⒭攵,0.9954,49,2008,education
⒭攵,0.9783,57,2008,health
⒭攵,0.2962,16,2008,political
⒭攵,0.7394,11,2008,overall
⒭攵,0.6956,37,2009,economic
⒭攵,0.9953,49,2009,education
⒭攵,0.9783,60,2009,health
⒭攵,0.3105,13,2009,political
⒭攵,0.7449,12,2009,overall
⒭攵,0.7138,37,2010,economic
⒭攵,0.9945,51,2010,education
⒭攵,0.9784,47,2010,health
⒭攵,0.3251,15,2010,political
⒭攵,0.753,13,2010,overall
⒭攵,0.727,32,2011,economic
⒭攵,0.9942,50,2011,education
⒭攵,0.9784,49,2011,health
⒭攵,0.3364,15,2011,political
⒭攵,0.759,11,2011,overall
⒭攵,0.7399,31,2012,economic
⒭攵,0.9848,83,2012,education
⒭攵,0.978,52,2012,health
⒭攵,0.3488,15,2012,political
⒭攵,0.7629,13,2012,overall
⒭攵,0.712,46,2013,economic
⒭攵,0.9818,86,2013,education
⒭攵,0.978,49,2013,health
⒭攵,0.3611,15,2013,political
⒭攵,0.7583,14,2013,overall
⒭攵,0.7388,34,2014,economic
⒭攵,0.9995,34,2014,education
⒭攵,0.9739,67,2014,health
⒭攵,0.3998,11,2014,political
⒭攵,0.778,11,2014,overall
⒭攵,0.737,38,2015,economic
⒭攵,0.987,88,2015,education
⒭攵,0.979,56,2015,health
⒭攵,0.413,11,2015,political
⒭攵,0.779,11,2015,overall
⒭攵,0.691,57,2016,economic
⒭攵,0.966,100,2016,education
⒭攵,0.979,54,2016,health
⒭攵,0.428,10,2016,political
⒭攵,0.7656,13,2016,overall
ｰ\,0.7535,5,2006,economic
ｰ\,0.8682,94,2006,education
ｰ\,0.9685,89,2006,health
ｰ\,0.071,80,2006,political
ｰ\,0.6653,57,2006,overall
ｰ\,0.7806,3,2007,economic
ｰ\,0.8711,106,2007,education
ｰ\,0.9674,105,2007,health
ｰ\,0.071,91,2007,political
ｰ\,0.6725,61,2007,overall
ｰ\,0.7445,14,2008,economic
ｰ\,0.8749,110,2008,education
ｰ\,0.9674,106,2008,health
ｰ\,0.0847,94,2008,political
ｰ\,0.6679,75,2008,overall
ｰ\,0.7548,13,2009,economic
ｰ\,0.886,112,2009,education
ｰ\,0.9674,111,2009,health
ｰ\,0.0733,101,2009,political
ｰ\,0.6704,78,2009,overall
ｰ\,0.7577,15,2010,economic
ｰ\,0.8915,111,2010,education
ｰ\,0.9674,103,2010,health
ｰ\,0.0961,88,2010,political
ｰ\,0.6782,70,2010,overall
ｰ\,0.7581,17,2011,economic
ｰ\,0.9027,111,2011,education
ｰ\,0.9674,104,2011,health
ｰ\,0.0962,91,2011,political
ｰ\,0.6811,70,2011,overall
ｰ\,0.7543,26,2012,economic
ｰ\,0.9055,113,2012,education
ｰ\,0.9674,105,2012,health
ｰ\,0.0839,100,2012,political
ｰ\,0.6778,71,2012,overall
ｰ\,0.7662,24,2013,economic
ｰ\,0.897,111,2013,education
ｰ\,0.9674,104,2013,health
ｰ\,0.0937,95,2013,political
ｰ\,0.6811,76,2013,overall
ｰ\,0.6772,64,2014,economic
ｰ\,0.9104,117,2014,education
ｰ\,0.9669,116,2014,health
ｰ\,0.1097,97,2014,political
ｰ\,0.6661,97,2014,overall
ｰ\,0.808,13,2015,economic
ｰ\,0.924,119,2015,education
ｰ\,0.973,87,2015,health
ｰ\,0.112,96,2015,political
ｰ\,0.704,63,2015,overall
ｰ\,0.805,10,2016,economic
ｰ\,0.931,119,2016,education
ｰ\,0.973,85,2016,health
ｰ\,0.112,95,2016,political
ｰ\,0.7053,59,2016,overall
ｷｸｦｬ､,0.5855,70,2006,economic
ｷｸｦｬ､,0.9918,46,2006,education
ｷｸｦｬ､,0.9779,53,2006,health
ｷｸｦｬ､,0.0609,87,2006,political
ｷｸｦｬ､,0.654,68,2006,overall
ｷｸｦｬ､,0.6302,70,2007,economic
ｷｸｦｬ､,0.9894,57,2007,education
ｷｸｦｬ､,0.9785,53,2007,health
ｷｸｦｬ､,0.0609,98,2007,political
ｷｸｦｬ､,0.6648,70,2007,overall
ｷｸｦｬ､,0.6314,72,2008,economic
ｷｸｦｬ､,0.9944,55,2008,education
ｷｸｦｬ､,0.9785,54,2008,health
ｷｸｦｬ､,0.0863,93,2008,political
ｷｸｦｬ､,0.6727,73,2008,overall
ｷｸｦｬ､,0.6067,86,2009,economic
ｷｸｦｬ､,0.9934,60,2009,education
ｷｸｦｬ､,0.9785,57,2009,health
ｷｸｦｬ､,0.0863,94,2009,political
ｷｸｦｬ､,0.6662,83,2009,overall
ｷｸｦｬ､,0.6209,79,2010,economic
ｷｸｦｬ､,0.9935,54,2010,education
ｷｸｦｬ､,0.9712,84,2010,health
ｷｸｦｬ､,0.1773,42,2010,political
ｷｸｦｬ､,0.6908,58,2010,overall
ｷｸｦｬ､,0.6242,78,2011,economic
ｷｸｦｬ､,0.9938,53,2011,education
ｷｸｦｬ､,0.9712,86,2011,health
ｷｸｦｬ､,0.1772,42,2011,political
ｷｸｦｬ､,0.6916,56,2011,overall
ｷｸｦｬ､,0.6329,80,2012,economic
ｷｸｦｬ､,0.994,55,2012,education
ｷｸｦｬ､,0.9737,69,2012,health
ｷｸｦｬ､,0.0858,99,2012,political
ｷｸｦｬ､,0.6716,82,2012,overall
ｷｸｦｬ､,0.647,79,2013,economic
ｷｸｦｬ､,0.9953,46,2013,education
ｷｸｦｬ､,0.9737,65,2013,health
ｷｸｦｬ､,0.0969,92,2013,political
ｷｸｦｬ､,0.6782,81,2013,overall
ｷｸｦｬ､,0.6434,87,2014,economic
ｷｸｦｬ､,0.9954,53,2014,education
ｷｸｦｬ､,0.9785,55,2014,health
ｷｸｦｬ､,0.0961,108,2014,political
ｷｸｦｬ､,0.6784,88,2014,overall
ｷｸｦｬ､,0.644,87,2015,economic
ｷｸｦｬ､,0.996,56,2015,education
ｷｸｦｬ､,0.979,56,2015,health
ｷｸｦｬ､,0.12,91,2015,political
ｷｸｦｬ､,0.685,86,2015,overall
ｷｸｦｬ､,0.649,85,2016,economic
ｷｸｦｬ､,0.987,85,2016,education
ｷｸｦｬ､,0.979,54,2016,health
ｷｸｦｬ､,0.104,101,2016,political
ｷｸｦｬ､,0.6795,91,2016,overall
ｳｼュ誤ｧ尖攵,0.4425,104,2006,economic
ｳｼュ誤ｧ尖攵,0.8945,91,2006,education
ｳｼュ誤ｧ尖攵,0.9796,1,2006,health
ｳｼュ誤ｧ尖攵,0.1101,54,2006,political
ｳｼュ誤ｧ尖攵,0.6067,94,2006,overall
ｳｼュ誤ｧ尖攵,0.4715,112,2007,economic
ｳｼュ誤ｧ尖攵,0.8966,102,2007,education
ｳｼュ誤ｧ尖攵,0.9796,1,2007,health
ｳｼュ誤ｧ尖攵,0.1101,61,2007,political
ｳｼュ誤ｧ尖攵,0.6144,104,2007,overall
ｳｼュ誤ｧ尖攵,0.4746,114,2008,economic
ｳｼュ誤ｧ尖攵,0.9148,103,2008,education
ｳｼュ誤ｧ尖攵,0.9796,1,2008,health
ｳｼュ誤ｧ尖攵,0.0599,113,2008,political
ｳｼュ誤ｧ尖攵,0.6072,110,2008,overall
ｳｼュ誤ｧ尖攵,0.5061,115,2009,economic
ｳｼュ誤ｧ尖攵,0.9382,101,2009,education
ｳｼュ誤ｧ尖攵,0.9796,1,2009,health
ｳｼュ誤ｧ尖攵,0.0599,118,2009,political
ｳｼュ誤ｧ尖攵,0.6209,109,2009,overall
ｳｼュ誤ｧ尖攵,0.528,109,2010,economic
ｳｼュ誤ｧ尖攵,0.9453,101,2010,education
ｳｼュ誤ｧ尖攵,0.9796,1,2010,health
ｳｼュ誤ｧ尖攵,0.0423,116,2010,political
ｳｼュ誤ｧ尖攵,0.6238,109,2010,overall
ｳｼュ誤ｧ尖攵,0.5236,113,2011,economic
ｳｼュ誤ｧ尖攵,0.946,98,2011,education
ｳｼュ誤ｧ尖攵,0.9796,1,2011,health
ｳｼュ誤ｧ尖攵,0.0422,118,2011,political
ｳｼュ誤ｧ尖攵,0.6229,112,2011,overall
ｳｼュ誤ｧ尖攵,0.5259,114,2012,economic
ｳｼュ誤ｧ尖攵,0.9511,102,2012,education
ｳｼュ誤ｧ尖攵,0.9796,1,2012,health
ｳｼュ誤ｧ尖攵,0.0475,121,2012,political
ｳｼュ誤ｧ尖攵,0.626,116,2012,overall
ｳｼュ誤ｧ尖攵,0.5422,113,2013,economic
ｳｼュ誤ｧ尖攵,0.9522,102,2013,education
ｳｼュ誤ｧ尖攵,0.9796,1,2013,health
ｳｼュ誤ｧ尖攵,0.0475,123,2013,political
ｳｼュ誤ｧ尖攵,0.6304,114,2013,overall
ｳｼュ誤ｧ尖攵,0.6622,72,2014,economic
ｳｼュ誤ｧ尖攵,0.9492,108,2014,education
ｳｼュ誤ｧ尖攵,0.9796,1,2014,health
ｳｼュ誤ｧ尖攵,0.1374,78,2014,political
ｳｼュ誤ｧ尖攵,0.6821,86,2014,overall
ｳｼュ誤ｧ尖攵,0.627,98,2015,economic
ｳｼュ誤ｧ尖攵,0.953,108,2015,education
ｳｼュ誤ｧ尖攵,0.98,1,2015,health
ｳｼュ誤ｧ尖攵,0.109,99,2015,political
ｳｼュ誤ｧ尖攵,0.667,105,2015,overall
ｳｼュ誤ｧ尖攵,0.613,102,2016,economic
ｳｼュ誤ｧ尖攵,0.96,107,2016,education
ｳｼュ誤ｧ尖攵,0.98,1,2016,health
ｳｼュ誤ｧ尖攵,0.112,96,2016,political
ｳｼュ誤ｧ尖攵,0.6662,104,2016,overall
ｸｰ,N/A,N/A,2006,overall
ｸｰ,N/A,N/A,2007,overall
ｸｰ,N/A,N/A,2008,overall
ｸｰ,N/A,N/A,2009,overall
ｸｰ,N/A,N/A,2010,overall
ｸｰ,N/A,N/A,2011,overall
ｸｰ,N/A,N/A,2012,overall
ｸｰ,N/A,N/A,2013,overall
ｸｰ,0.6561,74,2014,economic
ｸｰ,0.6489,141,2014,education
ｸｰ,0.9674,107,2014,health
ｸｰ,0.1296,83,2014,political
ｸｰ,N/A,N/A,2014,overall
ｸｰ,0.666,76,2015,economic
ｸｰ,0.707,143,2015,education
ｸｰ,0.967,116,2015,health
ｸｰ,0.13,85,2015,political
ｸｰ,0.618,131,2015,overall
ｸｰ,0.745,29,2016,economic
ｸｰ,0.718,142,2016,education
ｸｰ,0.967,115,2016,health
ｸｰ,0.13,88,2016,political
ｸｰ,0.6399,121,2016,overall
ｰ\ｴｘ,N/A,N/A,2006,overall
ｰ\ｴｘ,N/A,N/A,2007,overall
ｰ\ｴｘ,N/A,N/A,2008,overall
ｰ\ｴｘ,0.6134,85,2009,economic
ｰ\ｴｘ,0.9969,41,2009,education
ｰ\ｴｘ,0.9796,1,2009,health
ｰ\ｴｘ,0.2535,28,2009,political
ｰ\ｴｘ,0.7108,34,2009,overall
ｰ\ｴｘ,0.5915,93,2010,economic
ｰ\ｴｘ,0.998,33,2010,education
ｰ\ｴｘ,0.9789,43,2010,health
ｰ\ｴｘ,0.2674,27,2010,political
ｰ\ｴｘ,0.709,38,2010,overall
ｰ\ｴｘ,0.5985,88,2011,economic
ｰ\ｴｘ,0.9886,75,2011,education
ｰ\ｴｘ,0.9789,45,2011,health
ｰ\ｴｘ,0.2678,28,2011,political
ｰ\ｴｘ,0.7084,38,2011,overall
ｰ\ｴｘ,0.6029,94,2012,economic
ｰ\ｴｘ,0.999,28,2012,education
ｰ\ｴｘ,0.9789,47,2012,health
ｰ\ｴｘ,0.2668,32,2012,political
ｰ\ｴｘ,0.7119,42,2012,overall
ｰ\ｴｘ,0.5885,102,2013,economic
ｰ\ｴｘ,1,1,2013,education
ｰ\ｴｘ,0.9789,45,2013,health
ｰ\ｴｘ,0.2668,33,2013,political
ｰ\ｴｘ,0.7085,47,2013,overall
ｰ\ｴｘ,0.5652,117,2014,economic
ｰ\ｴｘ,1,1,2014,education
ｰ\ｴｘ,0.9796,1,2014,health
ｰ\ｴｘ,0.2591,34,2014,political
ｰ\ｴｘ,0.701,62,2014,overall
ｰ\ｴｘ,0.569,124,2015,economic
ｰ\ｴｘ,1,1,2015,education
ｰ\ｴｘ,0.98,1,2015,health
ｰ\ｴｘ,0.261,37,2015,political
ｰ\ｴｘ,0.702,66,2015,overall
ｰ\ｴｘ,N/A,N/A,2016,overall
ｨ尖攵､,0.4777,99,2006,economic
ｨ尖攵､,1,1,2006,education
ｨ尖攵､,0.9796,1,2006,health
ｨ尖攵､,0.1359,42,2006,political
ｨ尖攵､,0.6483,73,2006,overall
ｨ尖攵､,0.5488,98,2007,economic
ｨ尖攵､,1,1,2007,education
ｨ尖攵､,0.9796,1,2007,health
ｨ尖攵､,0.1359,48,2007,political
ｨ尖攵､,0.6661,66,2007,overall
ｨ尖攵､,0.6338,70,2008,economic
ｨ尖攵､,1,1,2008,education
ｨ尖攵､,0.9796,1,2008,health
ｨ尖攵､,0.1707,41,2008,political
ｨ尖攵､,0.696,46,2008,overall
ｨ尖攵､,0.6048,87,2009,economic
ｨ尖攵､,1,1,2009,education
ｨ尖攵､,0.9796,1,2009,health
ｨ尖攵､,0.1727,41,2009,political
ｨ尖攵､,0.6893,60,2009,overall
ｨ尖攵､,0.5904,96,2010,economic
ｨ尖攵､,0.9991,30,2010,education
ｨ尖攵､,0.9762,53,2010,health
ｨ尖攵､,0.2052,35,2010,political
ｨ尖攵､,0.6927,55,2010,overall
ｨ尖攵､,0.5972,91,2011,economic
ｨ尖攵､,0.9991,29,2011,education
ｨ尖攵､,0.9762,53,2011,health
ｨ尖攵､,0.2053,37,2011,political
ｨ尖攵､,0.6945,54,2011,overall
ｨ尖攵､,0.6009,96,2012,economic
ｨ尖攵､,0.9999,21,2012,education
ｨ尖攵､,0.9762,55,2012,health
ｨ尖攵､,0.128,75,2012,political
ｨ尖攵､,0.6763,74,2012,overall
ｨ尖攵､,0.6061,94,2013,economic
ｨ尖攵､,0.9988,35,2013,education
ｨ尖攵､,0.9762,52,2013,health
ｨ尖攵､,0.128,78,2013,political
ｨ尖攵､,0.6773,82,2013,overall
ｨ尖攵､,0.6391,91,2014,economic
ｨ尖攵､,0.9981,38,2014,education
ｨ尖攵､,0.976,59,2014,health
ｨ尖攵､,0.1606,69,2014,political
ｨ尖攵､,0.6935,71,2014,overall
ｨ尖攵､,0.617,101,2015,economic
ｨ尖攵､,1,1,2015,education
ｨ尖攵､,0.976,61,2015,health
ｨ尖攵､,0.16,74,2015,political
ｨ尖攵､,0.688,79,2015,overall
ｨ尖攵､,0.623,96,2016,economic
ｨ尖攵､,1,1,2016,education
ｨ尖攵､,0.976,59,2016,health
ｨ尖攵､,0.16,75,2016,political
ｨ尖攵､,0.6896,78,2016,overall
晝ｰ\ｦｬ,0.6402,48,2006,economic
晝ｰ\ｦｬ,0.9908,49,2006,education
晝ｰ\ｦｬ,0.9791,36,2006,health
晝ｰ\ｦｬ,0.069,82,2006,political
晝ｰ\ｦｬ,0.6698,54,2006,overall
晝ｰ\ｦｬ,0.653,56,2007,economic
晝ｰ\ｦｬ,0.9913,50,2007,education
晝ｰ\ｦｬ,0.9791,37,2007,health
晝ｰ\ｦｬ,0.069,93,2007,political
晝ｰ\ｦｬ,0.6731,60,2007,overall
晝ｰ\ｦｬ,0.6687,50,2008,economic
晝ｰ\ｦｬ,0.9928,64,2008,education
晝ｰ\ｦｬ,0.9791,38,2008,health
晝ｰ\ｦｬ,0.1061,77,2008,political
晝ｰ\ｦｬ,0.6867,58,2008,overall
晝ｰ\ｦｬ,0.6738,55,2009,economic
晝ｰ\ｦｬ,0.9924,64,2009,education
晝ｰ\ｦｬ,0.9791,41,2009,health
晝ｰ\ｦｬ,0.1061,81,2009,political
晝ｰ\ｦｬ,0.6879,63,2009,overall
晝ｰ\ｦｬ,0.6894,48,2010,economic
晝ｰ\ｦｬ,0.99,64,2010,education
晝ｰ\ｦｬ,0.9779,49,2010,health
晝ｰ\ｦｬ,0.0309,126,2010,political
晝ｰ\ｦｬ,0.672,79,2010,overall
晝ｰ\ｦｬ,0.6537,64,2011,economic
晝ｰ\ｦｬ,0.9926,56,2011,education
晝ｰ\ｦｬ,0.9796,1,2011,health
晝ｰ\ｦｬ,0.031,127,2011,political
晝ｰ\ｦｬ,0.6642,85,2011,overall
晝ｰ\ｦｬ,0.6591,68,2012,economic
晝ｰ\ｦｬ,0.9915,68,2012,education
晝ｰ\ｦｬ,0.9791,34,2012,health
晝ｰ\ｦｬ,0.0574,117,2012,political
晝ｰ\ｦｬ,0.6718,81,2012,overall
晝ｰ\ｦｬ,0.6677,68,2013,economic
晝ｰ\ｦｬ,0.9925,62,2013,education
晝ｰ\ｦｬ,0.9791,34,2013,health
晝ｰ\ｦｬ,0.0574,120,2013,political
晝ｰ\ｦｬ,0.6742,87,2013,overall
晝ｰ\ｦｬ,0.6683,69,2014,economic
晝ｰ\ｦｬ,0.9924,71,2014,education
晝ｰ\ｦｬ,0.9791,37,2014,health
晝ｰ\ｦｬ,0.0636,128,2014,political
晝ｰ\ｦｬ,0.6759,89,2014,overall
晝ｰ\ｦｬ,0.685,62,2015,economic
晝ｰ\ｦｬ,0.991,76,2015,education
晝ｰ\ｦｬ,0.979,42,2015,health
晝ｰ\ｦｬ,0.035,139,2015,political
晝ｰ\ｦｬ,0.672,97,2015,overall
晝ｰ\ｦｬ,0.672,67,2016,economic
晝ｰ\ｦｬ,0.992,67,2016,education
晝ｰ\ｦｬ,0.979,40,2016,health
晝ｰ\ｦｬ,0.035,138,2016,political
晝ｰ\ｦｬ,0.6695,100,2016,overall
擽､罹糖,0.7107,17,2006,economic
擽､罹糖,0.9905,50,2006,education
擽､罹糖,0.9679,92,2006,health
擽､罹糖,0.456,4,2006,political
擽､罹糖,0.7813,4,2006,overall
擽､罹糖,0.7213,23,2007,economic
擽､罹糖,0.9874,67,2007,education
擽､罹糖,0.9697,95,2007,health
擽､罹糖,0.456,4,2007,political
擽､罹糖,0.7836,4,2007,overall
擽､罹糖,0.7323,20,2008,economic
擽､罹糖,0.9934,61,2008,education
擽､罹糖,0.9697,96,2008,health
擽､罹糖,0.5044,3,2008,political
擽､罹糖,0.7999,4,2008,overall
擽､罹糖,0.7502,16,2009,economic
擽､罹糖,1,1,2009,education
擽､罹糖,0.9697,101,2009,health
擽､罹糖,0.5905,1,2009,political
擽､罹糖,0.8276,1,2009,overall
擽､罹糖,0.754,18,2010,economic
擽､罹糖,1,1,2010,education
擽､罹糖,0.9696,96,2010,health
擽､罹糖,0.6748,1,2010,political
擽､罹糖,0.8496,1,2010,overall
擽､罹糖,0.7453,24,2011,economic
擽､罹糖,1,1,2011,education
擽､罹糖,0.9696,96,2011,health
擽､罹糖,0.6971,1,2011,political
擽､罹糖,0.853,1,2011,overall
擽､罹糖,0.754,27,2012,economic
擽､罹糖,1,1,2012,education
擽､罹糖,0.9696,98,2012,health
擽､罹糖,0.7325,1,2012,political
擽､罹糖,0.864,1,2012,overall
擽､罹糖,0.7684,22,2013,economic
擽､罹糖,1,1,2013,education
擽､罹糖,0.9696,97,2013,health
擽､罹糖,0.8731,1,2013,overall
擽､罹糖,0.8169,7,2014,economic
擽､罹糖,1,1,2014,education
擽､罹糖,0.9654,128,2014,health
擽､罹糖,0.6554,1,2014,political
擽､罹糖,0.8594,1,2014,overall
擽､罹糖,0.836,5,2015,economic
擽､罹糖,1,1,2015,education
擽､罹糖,0.97,105,2015,health
擽､罹糖,0.719,1,2015,political
擽､罹糖,0.881,1,2015,overall
擽､罹糖,0.806,9,2016,economic
擽､罹糖,1,1,2016,education
擽､罹糖,0.97,104,2016,health
擽､罹糖,0.719,1,2016,political
擽､罹糖,0.8737,1,2016,overall
ｸ,0.3967,110,2006,economic
ｸ,0.8188,102,2006,education
ｸ,0.9624,103,2006,health
ｸ,0.2266,20,2006,political
ｸ,0.6011,97,2006,overall
ｸ,0.3977,122,2007,economic
ｸ,0.8188,116,2007,education
ｸ,0.9315,126,2007,health
ｸ,0.2266,21,2007,political
ｸ,0.5936,112,2007,overall
ｸ,0.399,125,2008,economic
ｸ,0.8452,116,2008,education
ｸ,0.9315,128,2008,health
ｸ,0.2484,25,2008,political
ｸ,0.606,111,2008,overall
ｸ,0.4125,127,2009,economic
ｸ,0.8434,121,2009,education
ｸ,0.9315,134,2009,health
ｸ,0.2731,24,2009,political
ｸ,0.6151,112,2009,overall
ｸ,0.4025,128,2010,economic
ｸ,0.8369,120,2010,education
ｸ,0.9312,132,2010,health
ｸ,0.2913,23,2010,political
ｸ,0.6155,112,2010,overall
ｸ,0.396,131,2011,economic
ｸ,0.8369,121,2011,education
ｸ,0.9312,134,2011,health
ｸ,0.3119,19,2011,political
ｸ,0.619,113,2011,overall
ｸ,0.4588,123,2012,economic
ｸ,0.8525,121,2012,education
ｸ,0.9312,134,2012,health
ｸ,0.3343,17,2012,political
ｸ,0.6442,105,2012,overall
ｸ,0.4465,124,2013,economic
ｸ,0.8574,120,2013,education
ｸ,0.9312,135,2013,health
ｸ,0.3852,9,2013,political
ｸ,0.6551,101,2013,overall
ｸ,0.4096,134,2014,economic
ｸ,0.8503,126,2014,education
ｸ,0.9366,141,2014,health
ｸ,0.3855,15,2014,political
ｸ,0.6455,109,2014,overall
ｸ,0.383,139,2015,economic
ｸ,0.896,125,2015,education
ｸ,0.942,143,2015,health
ｸ,0.433,9,2015,political
ｸ,0.664,107,2015,overall
ｸ,0.408,136,2016,economic
ｸ,0.95,113,2016,education
ｸ,0.942,142,2016,health
ｸ,0.433,9,2016,political
ｸ,0.6832,86,2016,overall
ｸ└懍符,0.5982,67,2006,economic
ｸ└懍符,0.9488,81,2006,education
ｸ└懍符,0.9687,88,2006,health
ｸ└懍符,0.1007,63,2006,political
ｸ└懍符,0.6541,67,2006,overall
ｸ└懍符,0.5986,82,2007,economic
ｸ└懍符,0.9488,93,2007,education
ｸ└懍符,0.9719,81,2007,health
ｸ└懍符,0.1007,70,2007,political
ｸ└懍符,0.655,79,2007,overall
ｸ└懍符,0.5714,90,2008,economic
ｸ└懍符,0.9445,97,2008,education
ｸ└懍符,0.9719,82,2008,health
ｸ└懍符,0.1014,80,2008,political
ｸ└懍符,0.6473,91,2008,overall
ｸ└懍符,0.5722,100,2009,economic
ｸ└懍符,0.9656,95,2009,education
ｸ└懍符,0.9719,87,2009,health
ｸ└懍符,0.1224,70,2009,political
ｸ└懍符,0.658,90,2009,overall
ｸ└懍符,0.575,100,2010,economic
ｸ└懍符,0.964,95,2010,education
ｸ└懍符,0.9663,105,2010,health
ｸ└懍符,0.1407,58,2010,political
ｸ└懍符,0.6615,87,2010,overall
ｸ└懍符,0.5642,101,2011,economic
ｸ└懍符,0.9671,93,2011,education
ｸ└懍符,0.9663,106,2011,health
ｸ└懍符,0.14,61,2011,political
ｸ└懍符,0.6594,90,2011,overall
ｸ└懍符,0.565,104,2012,economic
ｸ└懍符,0.9734,92,2012,education
ｸ└懍符,0.9663,107,2012,health
ｸ└懍符,0.1316,73,2012,political
ｸ└懍符,0.6591,97,2012,overall
ｸ└懍符,0.5881,103,2013,economic
ｸ└懍符,0.9574,101,2013,education
ｸ└懍符,0.9663,107,2013,health
ｸ└懍符,0.1334,75,2013,political
ｸ└懍符,0.6613,95,2013,overall
ｸ└懍符,0.5984,108,2014,economic
ｸ└懍符,0.989,78,2014,education
ｸ└懍符,0.9762,58,2014,health
ｸ└懍符,0.1262,86,2014,political
ｸ└懍符,0.6725,93,2014,overall
ｸ└懍符,0.593,114,2015,economic
ｸ└懍符,0.986,89,2015,education
ｸ└懍符,0.976,60,2015,health
ｸ└懍符,0.168,71,2015,political
ｸ└懍符,0.681,91,2015,overall
ｸ└懍符,0.598,107,2016,economic
ｸ└懍符,0.987,87,2016,education
ｸ└懍符,0.976,58,2016,health
ｸ└懍符,0.168,72,2016,political
ｸ└懍符,0.6821,87,2016,overall
ｴ\,0.3586,113,2006,economic
ｴ\,0.9535,80,2006,education
ｴ\,0.978,52,2006,health
ｴ\,0.031,109,2006,political
ｴ\,0.5803,107,2006,overall
ｴ\,0.3952,123,2007,economic
ｴ\,0.9575,90,2007,education
ｴ\,0.9776,58,2007,health
ｴ\,0.031,122,2007,political
ｴ\,0.5903,117,2007,overall
ｴ\,0.4485,118,2008,economic
ｴ\,0.965,92,2008,education
ｴ\,0.9776,60,2008,health
ｴ\,0.0172,128,2008,political
ｴ\,0.6021,114,2008,overall
ｴ\,0.3768,131,2009,economic
ｴ\,0.964,96,2009,education
ｴ\,0.9776,63,2009,health
ｴ\,0.0172,132,2009,political
ｴ\,0.5839,126,2009,overall
ｴ\,0.4257,125,2010,economic
ｴ\,0.9594,96,2010,education
ｴ\,0.9714,83,2010,health
ｴ\,0.0165,129,2010,political
ｴ\,0.5933,123,2010,overall
ｴ\,0.4443,125,2011,economic
ｴ\,0.9251,105,2011,education
ｴ\,0.9714,85,2011,health
ｴ\,0.0166,130,2011,political
ｴ\,0.5894,125,2011,overall
ｴ\,0.4116,130,2012,economic
ｴ\,0.953,101,2012,education
ｴ\,0.9714,87,2012,health
ｴ\,0.0346,126,2012,political
ｴ\,0.5927,127,2012,overall
ｴ\,0.3655,130,2013,economic
ｴ\,0.9653,98,2013,education
ｴ\,0.9714,87,2013,health
ｴ\,0.0346,129,2013,political
ｴ\,0.5842,130,2013,overall
ｴ\,0.3589,139,2014,economic
ｴ\,0.9574,104,2014,education
ｴ\,0.9709,89,2014,health
ｴ\,0.0374,135,2014,political
ｴ\,0.5811,131,2014,overall
ｴ\,0.357,141,2015,economic
ｴ\,0.954,106,2015,education
ｴ\,0.971,99,2015,health
ｴ\,0.037,137,2015,political
ｴ\,0.58,141,2015,overall
ｴ\,0.357,140,2016,economic
ｴ\,0.975,94,2016,education
ｴ\,0.971,98,2016,health
ｴ\,0.047,136,2016,political
ｴ\,0.5875,138,2016,overall
攵罹糖,0.6404,47,2006,economic
攵罹糖,1,1,2006,education
攵罹糖,0.9701,81,2006,health
攵罹糖,0.3233,9,2006,political
攵罹糖,0.7335,10,2006,overall
攵罹糖,0.667,48,2007,economic
攵罹糖,1,1,2007,education
攵罹糖,0.9727,80,2007,health
攵罹糖,0.3431,8,2007,political
攵罹糖,0.7457,9,2007,overall
攵罹糖,0.6811,48,2008,economic
攵罹糖,1,1,2008,education
攵罹糖,0.9727,81,2008,health
攵罹糖,0.3535,8,2008,political
攵罹糖,0.7518,8,2008,overall
攵罹糖,0.6918,43,2009,economic
